CodigoNacional;momento;RRR24_Valor;Traza_Valor
180005;08-07-1994 12:00:00;0.0;0.0
180005;09-07-1994 12:00:00;0.0;0.0
180005;10-07-1994 12:00:00;0.0;0.0
180005;11-07-1994 12:00:00;0.0;0.0
180005;12-07-1994 12:00:00;0.0;0.0
180005;13-07-1994 12:00:00;0.0;0.0
180005;14-07-1994 12:00:00;0.0;0.0
180005;15-07-1994 12:00:00;0.0;0.0
180005;16-07-1994 12:00:00;0.0;0.0
180005;17-07-1994 12:00:00;0.0;0.0
180005;18-07-1994 12:00:00;0.0;0.0
180005;19-07-1994 12:00:00;0.0;0.0
180005;20-07-1994 12:00:00;0.0;0.0
180005;21-07-1994 12:00:00;0.0;0.0
180005;22-07-1994 12:00:00;0.0;0.0
180005;23-07-1994 12:00:00;0.0;0.0
180005;24-07-1994 12:00:00;0.0;0.0
180005;25-07-1994 12:00:00;0.0;0.0
180005;26-07-1994 12:00:00;0.0;0.0
180005;27-07-1994 12:00:00;0.0;0.0
180005;28-07-1994 12:00:00;0.0;0.0
180005;29-07-1994 12:00:00;0.0;0.0
180005;30-07-1994 12:00:00;0.0;0.0
180005;31-07-1994 12:00:00;0.0;0.0
180005;01-08-1994 12:00:00;0.0;0.0
180005;02-08-1994 12:00:00;0.0;0.0
180005;03-08-1994 12:00:00;0.0;0.0
180005;04-08-1994 12:00:00;0.0;0.0
180005;05-08-1994 12:00:00;0.0;0.0
180005;06-08-1994 12:00:00;0.0;0.0
180005;07-08-1994 12:00:00;0.0;0.0
180005;08-08-1994 12:00:00;0.0;0.0
180005;09-08-1994 12:00:00;0.0;0.0
180005;10-08-1994 12:00:00;0.0;0.0
180005;11-08-1994 12:00:00;0.0;0.0
180005;12-08-1994 12:00:00;0.0;0.0
180005;13-08-1994 12:00:00;0.0;0.0
180005;14-08-1994 12:00:00;0.0;0.0
180005;15-08-1994 12:00:00;0.0;0.0
180005;16-08-1994 12:00:00;0.0;0.0
